Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:16:55",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:16:58",19.44,0,0,0,0,0,54
"1/3/2023, 0:16:59",0,0,0,0,0,0,0
"1/3/2023, 0:17:01",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:17:04",25,6,0,0,0,0,54
"1/3/2023, 0:17:07",19.44,0,0,0,0,0,55
"1/3/2023, 0:17:08",0,77,0,0,0,1009.3,0
"1/3/2023, 0:17:10",19.44,0,0,0,0,1009.3,52
"1/3/2023, 0:17:11",0,77,0,0,0,0,0
"1/3/2023, 0:17:13",0,77,0,0,0,1009.2,51
"1/3/2023, 0:17:14",19.44,0,0,0,0,0,0
"1/3/2023, 0:17:16",0,77,0,0,0,0,0
"1/3/2023, 0:17:17",19.44,0,0,0,0,1009.3,50
"1/3/2023, 0:17:20",19.44,0,0,0,0,0,52
"1/3/2023, 0:17:23",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:17:26",25,6,0,0,0,0,53
"1/3/2023, 0:17:29",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:17:32",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:17:35",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:17:38",19.44,77,0,0,0,1009.2,51
"1/3/2023, 0:17:41",19.44,0,0,0,0,0,51
"1/3/2023, 0:17:44",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:17:47",25,6,0,0,0,0,52
"1/3/2023, 0:17:50",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:17:53",19.44,77,0,0,0,1009.2,51
"1/3/2023, 0:17:56",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:17:59",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:02",19.44,0,0,0,0,0,53
"1/3/2023, 0:18:05",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:08",25,6,0,0,0,0,52
"1/3/2023, 0:18:11",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:14",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:18:17",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:18:20",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:23",19.44,0,0,0,0,0,53
"1/3/2023, 0:18:26",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:29",25,0,0,0,0,0,0
"1/3/2023, 0:18:30",0,6,0,0,0,0,52
"1/3/2023, 0:18:32",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:18:35",19.44,77,0,0,0,1009.2,53
"1/3/2023, 0:18:38",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:18:41",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:18:44",19.44,0,0,0,0,0,0
"1/3/2023, 0:18:45",0,0,0,0,0,0,52
"1/3/2023, 0:18:47",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:18:51",25,6,0,0,0,0,51
"1/3/2023, 0:18:54",19.44,77,0,0,0,1009.2,51
